0,1,id
8.15931739983603E+01,5.99673341260793E+02,1
2.35840230386927E+02,2.3935529030106E+03,2
1.15379533269521E+02,8.97905714074153E+02,3
2.00272329130995E+02,1.6940132625794E+03,4
1.30011006039517E+02,1.09751644403912E+03,5
9.33623715640583E+01,5.98970698450449E+02,6
9.22798856455297E+00,-2.63361358445427E+00,7
1.47728232652457E+02,1.49740419597948E+03,8
-4.35880217794927E+01,-1.19740798688548E+03,9
-5.44262004030362E+02,-3.65369186252365E+03,10
5.56875766656979E+01,-6.5342101889367E+00,11
3.82443804386204E+02,3.88638123848116E+03,12
-5.51579467719782E+02,-3.75349977396741E+03,13
8.62384889562566E+01,-9.46570262155667E+00,14
-2.890666621626E+02,-2.57906522706057E+03,15
2.6292553862461E+02,4.59795899107517E+03,16
4.71669362423374E+01,-5.81508211196953E+00,17
8.69273554087988E+01,-9.57294841609364E+00,18
-3.29584035653874E+02,-2.97719630548773E+03,19
2.89027582495149E+02,3.0915460259039E+03,20
7.16953544996934E+01,-8.06275229929483E+02,21
3.94873975887865E+00,2.21091637816511E+03,22
3.81156731099825E+01,1.5053657731324E+03,23
5.74374401491926E+01,-6.75970361207323E+00,24
6.75151343071236E+01,9.96115453745125E+01,25
7.75784700646602E+01,-1.61537181509344E+00,26
-1.49690748144134E+02,-1.89033725414317E+03,27
-2.53983068750652E+01,-1.19917455982786E+03,28
3.31920159493542E+01,-4.54105773130848E+00,29
3.07584548495894E+01,-4.31434834309926E+00,30
1.51339747625454E+02,-1.55897389916846E+01,31
1.05508984436048E+02,5.97855737146924E+02,32
-7.96230637461714E+01,-1.19359620430395E+03,33
6.22271815178921E+01,-7.3934250172115E+00,34
1.49161648726897E+02,-1.53883410540764E+01,35
-7.20123082281039E+01,-1.39563373146158E+03,36
3.15543650473672E+01,-4.42286444829799E+00,37
1.63689842681389E+02,1.49607255546235E+03,38
1.02145597836441E+02,-1.09836903288954E+01,39
-8.06210903374308E+01,-1.3946808849299E+03,40
-2.06460020741668E+01,-6.96698327753257E+02,41
2.35052375680896E+01,-3.61752316590448E+00,42
-1.40975855631742E+01,-7.98271410219089E+02,43
2.40447651539507E+02,4.85358159448824E+02,44
7.79505109060625E+01,-8.76718493843775E+00,45
8.96192247534613E+01,-9.81717652177822E+00,46
2.14775690749878E+02,1.99384407584129E+03,47
1.20275583964682E+00,-1.96874073351771E+02,48
-2.52316876850334E+03,-1.01859476127666E+04,49
2.6244971833499E+02,-1.3184325618061E+04,50
-2.96233110045433E+02,-2.57868866348934E+03,51
7.20879245901422E+01,-8.39784472706007E+00,52
3.74260116665505E+02,4.08793515378118E+03,53
1.94557561543895E+01,-9.84015655201349E+01,54
-6.74475036182136E+01,-1.39597567738631E+03,55
5.88844894990252E+01,-6.94016043536752E+00,56
-4.25163453492053E+02,-2.86397413993424E+03,57
-4.51098149919332E+01,1.9833586635875E+00,58
2.29117506183106E+02,1.18991193382896E+03,59
9.99422997761421E+01,-1.08143036096585E+01,60
6.77609134172021E+01,-7.86975616559133E+00,61
3.87381210287407E+02,-3.76694986017136E+01,62
1.06520212489342E+02,6.98471097187282E+02,63
1.10036772163956E+02,-1.17260773991574E+01,64
5.87859425007006E+01,-6.92982490036859E+00,65
1.8700189703726E+01,-3.29157811506733E+00,66
5.54304554622889E+01,-6.60620696036234E+00,67
5.85684967038521E+01,-6.91214069303049E+00,68
7.37369715170045E+01,-8.29559729563589E+00,69
1.40620299828774E+02,1.49803517380669E+03,70
3.08333818456576E+01,1.0277543139403E+02,71
-1.03786133689441E+03,-6.10666735777411E+03,72
3.80213204559909E+01,-5.10375686462863E+00,73
1.3355472881348E+02,2.10033833892762E+03,74
1.35870203415885E+02,1.99998467804271E+03,75
1.98024511472825E+01,-3.2986181619847E+00,76
1.15823757694774E+02,2.20215664275394E+03,77
1.36430734731154E+02,1.2975644894041E+03,78
8.47569421126886E+01,-9.37246803177701E+00,79
-4.0818106715968E+02,-3.37029924598591E+03,80
6.8312895103663E+00,-1.00104116070905E+03,81
2.48384250228559E+02,2.89413227568039E+03,82
7.71568926046738E+01,-8.62866792668478E+00,83
2.25282922107244E+01,-3.55560236275011E+00,84
3.05903436992869E+02,4.59681208246292E+03,85
4.72767280974856E+01,-5.82826172479561E+00,86
3.93128041570556E+01,-5.11215755803814E+00,87
2.64754975774175E+02,2.59178801761389E+03,88
-7.76345459494106E+02,-4.73032007523507E+03,89
3.39098505574589E+01,-4.59640378297341E+00,90
-8.52893050276163E+01,-1.39440170044746E+03,91
-5.24886579441577E+02,-4.06095657290494E+03,92
2.045098919724E+02,2.79702630807368E+03,93
1.93900705151397E+02,1.39343500703165E+03,94
-4.20341738834003E+02,-3.46968793642816E+03,95
2.43954197705179E+01,-4.01581528732131E+00,96
3.49331596750246E+01,-4.72917514746718E+00,97
-1.243262110801E+01,-6.97590506531509E+02,98
3.12913485046277E+02,2.58833858709646E+03,99
-8.49706006719994E+01,-1.99949810935674E+03,100
2.50030748563383E+01,-3.77410226206017E+00,101
-2.70487662178872E+02,-2.27842430373952E+03,102
1.48260266339951E+02,1.39704473043927E+03,103
-5.58760628513799E+02,-4.2619692387056E+03,104
8.91399197097401E+01,-9.80878398322116E+00,105
1.7273516856269E+02,1.5957950939534E+03,106
1.16703594230063E+02,1.90126019665625E+03,107
-8.52001698886223E+02,-5.12333822601937E+03,108
-1.24733008320567E+02,-1.79275476190167E+03,109
5.08667352761059E+01,-6.16228564413948E+00,110
-3.56210725081075E+02,-2.97363534267644E+03,111
-1.26360283534774E+01,-5.96914863256336E+02,112
3.5578399065493E+01,-4.77865267252075E+00,113
-6.51348790164683E+01,-1.39625287464699E+03,114
-1.56479059316036E+02,-1.88955404961094E+03,115
2.36977202332135E+02,2.79470386611357E+03,116
2.00565690157218E+01,-3.31424649137771E+00,117
-8.97082789663649E+01,-1.39374855284751E+03,118
2.83696843677987E+01,-4.09915503086479E+00,119
3.00244971461096E+01,-4.24460401090879E+00,120
4.19818972215139E+01,-5.47223946320793E+00,121
2.16270285812495E+01,-3.50047281783598E+00,122
2.14226382457661E+02,-2.14588529716744E+01,123
-9.01430373513265E+02,-6.43215786556514E+03,124
2.51874743427764E+02,2.89444339801679E+03,125
3.87019688078237E+01,-5.1812025168167E+00,126
1.38609685347626E+02,1.92986772736913E+02,127
-1.01532799283207E+03,-6.718875397483E+03,128
1.8315667681416E+02,3.40173901962769E+03,129
5.00540386559193E+01,-6.082452980446E+00,130
-1.51350901434715E+03,-7.74868272765829E+03,131
-4.93919487835567E+02,-3.96435744337608E+03,132
-8.48663247812027E+02,-4.71857233472902E+03,133
1.25816133386437E+02,-6.96396760895996E+00,134
-1.37647256561463E+02,-1.79101998257308E+03,135
2.70265700035166E+01,-3.98719635762922E+00,136
7.12354322649941E+01,-8.20416858715105E+00,137
-3.36456355051133E+01,-7.9615267746482E+02,138
5.21587510598459E+01,-6.30098684743758E+00,139
6.88425520626414E+01,-7.84199034001513E+00,140
4.1522932263831E+01,-5.27413134640536E+00,141
2.04238659349325E+02,1.89497660121325E+03,142
-3.60003028167195E+01,1.1831798831691E+00,143
1.61682895098693E+02,-1.65614043186298E+01,144
-2.11636633752467E+02,-2.0843667672808E+03,145
1.12559149048498E+02,4.21113012761125E+03,146
1.43756704767818E+01,-2.94305811818465E+00,147
-1.1833161766638E+03,-6.69015507964078E+03,148
-4.79282242941093E+00,-1.05731119211283E+00,149
3.16728029596013E+01,-4.39856397916086E+00,150
1.8067816069939E+02,1.69553532670043E+03,151
4.91462985939133E+01,-6.15959688349862E+00,152
2.3164898879106E+01,-3.61893520947639E+00,153
-1.15016107607476E+03,-6.08846117365444E+03,154
1.30771029612951E+02,-1.37067849515443E+01,155
3.71571914698956E+02,3.68638255029239E+03,156
7.85233080877122E+01,-8.87960436747742E+00,157
1.006616374902E+02,4.97751200001063E+02,158
4.81371301711874E+01,-5.91725728169153E+00,159
-2.45239037478757E+02,-2.48353219210547E+03,160
-4.1042187610556E+01,-9.96456691933832E+02,161
-1.22984107168047E+02,-1.79258630606845E+03,162
1.97680923117284E+02,2.39641872825957E+03,163
7.60824153305358E+01,2.99134609094428E+02,164
-7.21626970365585E+01,-1.09394017758496E+03,165
5.86300623401553E+01,-6.91601447397885E+00,166
4.45186983177814E+01,-5.630409089362E+00,167
4.83635286363571E+02,6.18608459785979E+03,168
1.54941870548363E+02,1.69744089069195E+03,169
6.86795008477424E+01,-7.81600020697906E+00,170
-7.27851669060285E+01,-1.19426440453436E+03,171
-6.63560811609342E+02,-4.34352018299993E+03,172
-6.98345579324544E+02,-4.33790649256293E+03,173
-2.86430595993043E+02,-2.78122555174596E+03,174
1.20870072140333E+02,-2.0823856128511E+02,175
4.03613103739781E+02,4.18597261291804E+03,176
-5.26153036146922E+02,-3.95972221340733E+03,177
-2.44094765267388E+01,1.72460877702197E-01,178
-1.78066062281676E+02,-1.38448751545521E+03,179
5.65274818688018E+01,-6.82327233775652E+00,180
6.00709206835175E+01,-7.1085854302295E+00,181
-2.41057531303695E+03,-1.04189772144045E+04,182
2.62493673272406E+01,-3.91347005670646E+00,183
1.05221348516122E+02,-1.12618090976905E+01,184
1.52300532099257E+02,2.6008492530302E+03,185
2.66391919766699E+01,-3.93285704580272E+00,186
4.58219356056273E+01,-5.80422717090045E+00,187
-5.4955574124012E+02,-3.85520522494497E+03,188
6.63271818602563E+01,-7.6246245262145E+00,189
1.05519489443086E+02,8.98689739147716E+02,190
-1.61050153842394E+03,-8.13614955443562E+03,191
4.04320572562634E+01,-8.03221470988265E+02,192
3.41392528211138E+00,-1.87601132489062E+00,193
7.78243816101703E+02,5.75499820361888E+03,194
4.99751922016913E+01,-6.06937850717095E+00,195
9.90943396830987E+01,-1.07199541176713E+01,196
4.20054631780493E+01,-1.20638574123485E+03,197
3.08895412097999E+02,4.09346874362632E+03,198
-2.17175818240937E+03,-1.78608749506186E+04,199
-2.33909143184669E+02,-2.28323504919341E+03,200
6.28804285431393E+01,5.00589764801095E+02,201
9.38205030478517E+01,-1.01913236326235E+01,202
7.61155431716669E+01,-8.49889597113686E+00,203
8.2245160637077E+01,-9.20006234700144E+00,204
8.53060705518927E+01,-9.49672493776678E+00,205
3.08201301755985E+01,-4.32116285681162E+00,206
9.54068356504677E+01,-1.03381776081801E+01,207
-1.99324990089773E+02,-1.98503953134964E+03,208
1.53686356453113E+02,1.4969188775109E+03,209
1.64464136201876E+02,1.49602060139433E+03,210
-1.58372693570291E+02,-1.3866309725204E+03,211
-2.25467053476479E+00,-1.40678327468262E+00,212
1.03214708844919E+02,-4.07484033745512E+02,213
1.46035858607647E+02,9.95772946714147E+02,214
3.24676613198409E+02,3.48997921371075E+03,215
5.80431127754221E+01,-6.84528216312732E+00,216
1.91546614688096E+01,-3.20327574380999E+00,217
-2.18874978945425E+02,-2.0834872043075E+03,218
1.21487423372528E+02,1.39906106338989E+03,219
9.39796489882432E+01,3.97797808588295E+02,220
1.57886582800867E+01,-3.98815400556805E+02,221
3.24034469582784E+01,-4.46494668089412E+00,222
7.01551360509987E+01,-7.89668926336375E+00,223
-3.04536724695374E+01,-7.96491044484343E+02,224
2.94562011480321E+01,-4.25013671286415E+00,225
-5.13189067441275E+02,-3.5571463205584E+03,226
8.84098028482967E+01,8.99978623006459E+02,227
1.27941337145082E+02,1.1978996924953E+03,228
5.23958788459631E+01,-6.29934181115124E+00,229
-1.1012934349737E+03,-7.21285960634881E+03,230
-6.06681456837695E+01,-1.09517571839192E+03,231
5.42640493272434E+01,-6.58933189183806E+00,232
6.06843320525588E+01,-7.15788602392477E+00,233
1.20140965360076E+01,-2.6535683041682E+00,234
3.40924192105559E+02,4.29141830609039E+03,235
2.08911351481114E+02,2.69660988610467E+03,236
6.65528241296583E+01,-7.67339764433231E+00,237
-5.94614859978211E+01,-1.19564163889706E+03,238
2.37370400004376E+02,-2.36389172814352E+01,239
5.35350067381654E+01,-6.5165424042726E+00,240
3.07132689679203E+02,3.39103511855462E+03,241
3.88698586957039E+02,4.1870728969232E+03,242
-3.59266264637221E+02,-3.07458271269354E+03,243
-3.10835351220183E+02,-2.57563224502597E+03,244
-6.22126898779772E+01,-1.39655622920857E+03,245
1.76288949212576E+02,1.19412299766462E+03,246
1.33638069675999E+02,3.40571866626567E+03,247
1.73951662901773E+01,-3.13260150305807E+00,248
-1.47622763666566E+02,-1.7897996929902E+03,249
9.61217769256468E+00,3.01392577954606E+03,250
-1.88217184128329E+02,-1.98680097022847E+03,251
-9.1623609993707E+01,-1.3935819914534E+03,252
-2.50984509036705E+01,-6.96317598741603E+02,253
2.21598059364503E+02,2.1940860398996E+03,254
4.81700637865493E+01,1.01241180965466E+02,255
-5.05271384025129E+01,-7.9440572371143E+02,256
-2.04204564587522E+02,-2.2871743559808E+03,257
-1.04787542713627E+01,-6.97888712898545E+02,258
2.38479744717646E+01,3.16660795267459E+00,259
3.72085680576883E+02,4.08812661758041E+03,260
-5.5966385344961E+01,-9.94881881148409E+02,261
2.4488863896071E+02,2.79407979124932E+03,262
